Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
SPMLINFRA,SPML Infra Ltd.,,-29.24,-29.24,-24.83,66.86,66.86,0.0,150.2,16.46,15.14,-1.56,-26.16,,10.95,10.07,-1.03,-17.41,-39.12,6.14,-4.26,6.5,24.51,,1.09,1.04,8.64,0,0.0,0,0.0,,"1,763.48",2.87,26.15,0.07,0,0.15,0.07,-2.66
SPYL,Shekhawati Poly-Yarn Ltd.,,-0.33,-0.33,-0.05,-2.93,-2.93,0.0,0.83,-0.05,-0.32,-0.33,-0.33,,-5.75,-39.03,-39.87,-39.87,0,11.25,-10.79,-0.97,0.26,,0.04,0.04,5.94,0,0.0,0,0.0,,111.16,3.87,-67.28,0.44,0,-0.13,0.44,-0.9
SREEL,Sreeleathers Ltd.,,4.81,4.82,5.34,135.35,135.35,0.0,35.94,7.2,6.67,6.53,4.81,,20.03,18.55,18.16,13.37,3.55,4.81,3.37,0.0,25.25,,2.04,0.79,7.41,0,0.0,0,0.0,,340.27,4.08,20.37,4.14,0,1.1,4.14,0.03
SRF,SRF Ltd.,,158.72,158.72,217.17,"1,044.68","1,044.68",24.0,"1,159.69",299.5,235.84,217.39,153.51,,25.82,20.33,18.74,13.23,14.69,17.44,8.63,0.35,0.72,,1.43,0.92,2.74,15.27,10.79,84.73,89.21,,"34,533.64",4.94,19.13,4.66,84.72,5.18,4.66,0.03
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,35.3,35.3,64.79,226.05,226.05,3.0,530.64,79.79,50.3,47.11,35.3,,15.03,9.47,8.87,6.65,15.61,21.55,11.67,0.16,175.52,,2.65,2.32,22.94,7.08,3.86,92.92,96.14,,328.32,0.36,2.4,0.45,92.91,1.05,0.45,0.15
SSWL,Steel Strips Wheels Ltd.,,31.58,31.52,77.88,480.03,480.03,2.0,"1,120.74",140.99,94.66,40.89,31.55,,12.57,8.44,3.64,2.81,6.57,10.67,2.07,1.03,0.77,,0.96,0.46,2.62,0,0.0,0,0.0,,"1,809.65",1.03,8.22,0.63,0,1.46,0.63,0.05
STAR,Strides Pharma Science Ltd.,,8.73,8.72,19.8,362.18,362.18,2.5,207.13,30.81,19.73,12.45,8.72,,14.87,9.52,6,4.21,2.4,4.87,1.49,0.26,0.38,,1.1,0.66,1.85,22.89,10.08,77.11,89.92,,"8,341.56",4.49,30.19,4.08,77.1,2.33,4.08,0.01
STARPAPER,Star Paper Mills Ltd.,,11.22,11.22,14.58,321.55,321.55,2.5,149.52,19.67,16.31,15.94,11.22,,13.15,10.91,10.66,7.5,3.49,4.3,2.69,0.0,35.88,,3.43,2.13,3.05,22.27,17.15,77.73,82.85,,146.8,0.63,4.78,0.81,77.72,0.37,0.81,0.09
STCINDIA,State Trading Corporation of India Ltd.,,-7.95,-7.95,-5.89,-165.64,-18.2,0.0,41.64,-5.7,-8.34,-8.54,-8.54,,-13.67,-20.03,-20.5,-20.5,0,-4.99,-2.17,-0.81,10.59,,0.32,0.32,"6,245.25",0,0.0,0,0.0,,"1,165.61",4.67,-34.11,1.78,0,-0.45,1.78,-0.11
STEL,STEL Holdings Ltd.,,4.69,4.69,4.72,421.46,421.46,0.0,6.65,6.38,6.35,6.35,4.69,,95.96,95.6,95.6,70.62,1.11,1.49,1.1,0.0,1.56,,"2,310.88","2,310.88",0,0,0.0,0,0.0,,60.51,4.93,5.14,12.46,0,0.2,12.46,0.06
STERTOOLS,Sterling Tools Ltd.,,6.78,6.78,14.08,92.89,92.89,1.0,97.98,18.74,11.44,8.65,6.78,,19.12,11.67,8.83,6.91,7.29,10.07,4.72,0.27,68.26,,2.09,1.08,3.23,0,0.0,0,0.0,,764.6,2.17,11.33,1.99,0,2.1,1.99,0.03
STLTECH,Sterlite Technologies Ltd.,,6.57,6.5,12.01,46.04,46.04,2.0,104.42,19.43,14,9.22,6.59,,18.6,13.4,8.82,6.31,14.31,19.89,3.88,1.05,61.49,,0.97,0.88,11.4,52.89,29.01,47.11,70.99,,"9,476.64",2.29,12.3,1.86,47.1,4.22,1.86,0.03
STYRENIX,Styrenix Performance Materials Ltd.,,159.34,159.34,179.83,505.4,505.4,10.0,927.74,242.67,222.18,213.85,159.34,,26.15,23.94,23.05,17.17,31.52,38.74,21.33,0.06,1.38,,2.96,2.01,3.41,0,0.0,0,0.0,,"1,456.77",0.89,3.41,1.01,0,1.85,1.01,0.17
SUBROS,Subros Ltd.,,7.16,7.16,21.28,121.82,121.82,0.7,275.26,25.15,11.03,8.54,7.16,,9.13,4,3.1,2.6,5.87,8.4,3.22,0.03,1.27,,1.07,0.59,5.06,11.17,3.75,88.83,96.25,,"1,917.01",1.07,11.68,1.12,88.82,2.53,1.12,0.02
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,19.7,19.7,31.98,111.31,111.31,6.0,246.8,39.3,27,26.18,19.68,,15.92,10.94,10.6,7.97,17.68,16.14,7.08,0.57,88.84,,1.21,0.78,5.31,0,0.0,0,0.0,,"4,014.39",2.35,14.76,2.1,0,4.66,2.1,0.04
SUNDARAM,Sundaram Multi Pap Ltd.,,-0.19,-0.19,-0.06,1.92,1.92,0.0,1.07,0.02,-0.11,-0.19,-0.19,,1.94,-10.17,-17.82,-17.46,-9.71,-4.6,-5.98,0.42,34.25,,2.44,1.57,1.64,0,0.0,0,0.0,,96.75,1.91,98.08,1.16,0,0.65,1.16,-0.15
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,15.25,15.25,29.55,229.18,229.18,0.0,601.95,22.33,8.03,5.33,15.25,,3.7,1.33,0.88,2.53,6.65,3.09,3.29,0.29,130.15,,1.35,0.92,6.91,0,0.0,0,0.0,,164.75,0.7,18.75,0.59,0,1.54,0.59,0.04
SUNFLAG,Sunflag Iron and Steel Company Ltd.,,7.41,7.41,11.3,84.38,84.38,0.0,104.96,14.29,10.39,8.8,7.41,,13.61,9.9,8.38,7.05,8.77,9.67,5.6,0.11,79.46,,2.06,0.84,3.48,0,0.0,0,0.0,,"1,220.37",0.65,4.74,0.6,0,0.74,0.6,0.12
SUNTV,Sun TV Network Ltd.,,38.58,38.58,48.28,176.33,176.33,5.0,79.09,59.35,49.65,49.1,38.58,,75.04,62.78,62.08,48.78,21.87,28.05,19.54,0.0,40.07,,6.16,6.16,0,12.95,10.35,87.05,89.65,,"17,650.40",5.66,7.55,5.94,87.04,2.67,5.94,0.08
SUPERHOUSE,Superhouse Ltd.,,17.81,17.81,30.87,299.45,299.45,1.0,411.75,44.47,31.41,22.6,17.81,,10.8,7.62,5.48,4.32,5.94,9.65,3.37,0.3,78.01,,1.53,0.99,3.75,0,0.0,0,0.0,,166.39,0.37,3.39,0.3,0,0.41,0.3,0.14
SUPERSPIN,Super Spinning Mills Ltd.,,-1.43,-1.43,-0.88,18.84,18.84,0.0,8.89,1.14,0.58,0.5,-1.43,,12.86,6.57,5.67,-16.14,-7.61,2.46,-4.33,0.3,26.83,,0.65,0.45,4.81,0,0.0,0,0.0,,53.51,1.09,8.51,0.47,0,0.22,0.47,-0.35
SUPRAJIT,Suprajit Engineering Ltd.,,9.86,9.86,11.58,65.17,65.17,1.75,79.52,15.49,13.78,12.95,9.86,,19.48,17.32,16.28,12.39,15.13,19.92,10.25,0.18,0.87,,2.07,1.58,4.39,7.6,6.47,92.4,93.53,,"3,968.46",3.57,18.31,3.46,92.39,4.23,3.46,0.04
SUPREMEIND,Supreme Industries Ltd.,,63.09,63.09,79.82,225.83,225.83,22.0,500.35,102.34,85.59,84.84,63.08,,20.45,17.1,16.95,12.6,27.93,36.07,20.12,0.0,159.61,,2.13,1.35,8.36,7.92,6.26,92.08,93.74,,"25,120.71",3.95,19.32,4.07,92.07,9.02,4.07,0.03
SURANASOL,Surana Solar Ltd.,,0.04,0.04,0.97,11.03,11.03,0.0,5.68,1.17,0.25,0.08,0.04,,20.66,4.38,1.45,0.75,0.38,2.22,0.32,0.14,0.44,,4.23,3.28,1.77,0,0.0,0,0.0,,51.3,1.84,8.88,1.61,0,0.83,1.61,0.0
SURYAROSNI,Surya Roshni Ltd.,,29.01,28.76,48.35,254.65,254.65,3.0,"1,036.07",71.19,52.03,39.01,29.19,,6.87,5.02,3.76,2.81,11.46,16.67,5.32,0.49,188.98,,1.45,0.76,6.4,12.16,7.34,87.84,92.66,,"2,525.96",0.45,6.62,0.34,87.83,1.36,0.34,0.08
SUTLEJTEX,Sutlej Textiles and Industries Ltd.,,0.58,0.58,6.32,59.83,59.83,0.3,113.62,8.92,3.17,0.92,0.58,,7.84,2.79,0.81,0.51,0.97,3.49,0.44,0.79,86.59,,1.3,0.62,4.11,51.62,4.74,48.38,95.26,,"1,406.83",0.76,9.63,0.35,48.37,0.66,0.35,0.01
SUVEN,Suven Life Sciences Ltd.,,-1.78,-1.78,-1.44,31.56,31.56,0.0,1.06,-1.79,-2.13,-2.2,-1.78,,-169.11,-201.35,-207.4,-167.91,-5.63,-6.68,-5.44,0.0,3.24,,10.25,10.24,95.25,0,0.0,0,0.0,,857.87,63.65,-37.64,66.48,0,2.23,66.48,-0.03
SUZLON,Suzlon Energy Ltd.,,-0.53,-0.53,-0.25,-4.74,-4.74,0.0,1.47,-0.04,-0.25,-0.47,-0.47,,-2.43,-17.39,-31.94,-31.94,0,-8.67,-7.43,-1.11,23.26,,0.71,0.41,1.45,0,0.0,0,0.0,,"8,536.21",6.84,-280.61,3.4,0,-1.05,3.4,-0.09
SWANENERGY,Swan Energy Ltd.,,0.04,0.04,0.26,39.34,39.34,0.1,10.34,0.89,0.66,0.1,0.03,,8.59,6.4,0.95,0.29,0.07,1.67,0.05,0.33,19.11,,0.51,0.29,3.21,331.15,38.96,-231.15,61.04,,"3,618.79",14.33,166.73,13.14,-231.15,3.45,13.14,0.0
SWARAJENG,Swaraj Engines Ltd.,,76.27,76.2,92.53,231.14,231.14,69.0,812.77,118.84,102.55,102.55,76.24,,14.62,12.61,12.61,9.38,32.98,43.39,20.18,0.0,215.23,,2.1,1.74,15.99,52.43,43.2,47.57,56.8,,"1,475.35",1.5,10.23,1.61,47.56,5.68,1.61,0.06
SYMPHONY,Symphony Ltd.,,16.06,16.06,16.8,108.73,108.73,5.0,69.75,21.78,21.05,21.03,16.06,,31.23,30.17,30.15,23.02,14.77,19.21,12.74,0.0,55.33,,4.38,3.95,9.97,6.23,5.95,93.77,94.05,,"8,815.71",18.07,57.86,18.12,93.76,11.62,18.12,0.01
SYNGENE,Syngene International Ltd.,,10.15,10.08,16.96,70.46,70.46,0.0,54.49,18.37,11.5,11.69,10.09,,33.7,21.11,21.44,18.52,14.32,12.27,8.27,0.27,0.48,,1.59,1.54,13.01,0,0.0,0,0.0,,"21,868.10",10.03,29.77,9.97,0,7.71,9.97,0.02
TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd.,,-0.35,-0.35,0.16,104.61,104.61,0.0,6.91,0.21,-0.3,-0.35,-0.35,,3,-4.4,-5.02,-5.02,-0.33,-0.28,-0.32,0.0,6.44,,4.52,2.28,1.59,0,0.0,0,0.0,,52.8,8.16,271.63,8.31,0,0.55,8.31,-0.01
TAJGVK,Taj GVK Hotels & Resorts Ltd.,,-4.17,-4.17,-1.58,61.41,61.41,0.0,15.02,0.07,-2.57,-5.74,-4.22,,0.49,-17.08,-38.22,-28.08,-6.86,-2.59,-3.66,0.36,13.03,,0.44,0.37,13.25,0,0.0,0,0.0,,813.47,8.64,"1,733.00",7.27,0,1.78,7.27,-0.04
TAKE,Take Solutions Ltd.,,0.53,0.53,0.63,52.39,52.39,0.0,0.13,-0.36,-0.47,0.44,0.53,,-288.93,-373.18,350.18,418.69,1,-0.89,0.99,0.0,0.23,,37.91,37.91,0,0,0.0,0,0.0,,653.44,351.12,-121.53,357.31,0,0.86,357.31,0.01
TALBROAUTO,Talbros Automotive Components Ltd.,,27.22,27.22,45.84,179.75,179.75,2.0,359.8,52.35,33.74,37.49,27.22,,14.55,9.37,10.41,7.56,15.14,17.02,6.67,0.38,88.26,,1.16,0.76,4.35,0,0.0,0,0.0,,324.44,0.73,5.02,0.57,0,1.13,0.57,0.13
TARAPUR,Tarapur Transformers Ltd.,,-13.66,-13.66,-13.05,1.21,1.21,0.0,0.82,-13.05,-13.66,-13.66,-13.66,,"-1,600.18","-1,674.61","-1,675.34","-1,675.34","-1,132.88","-1,132.38",-51.22,0.0,0.03,,0.78,0.76,0,0,0.0,0,0.0,,4.93,3.1,-0.19,4.33,0,2.93,4.33,-3.87
TARMAT,Tarmat Ltd.,,3.82,3.82,4.81,45.91,45.98,0.0,128.02,6.3,5.31,3.01,3.82,,4.91,4.14,2.35,2.98,8.32,4.7,2.44,1.46,81.83,,2.53,1.79,3.99,0,0.0,0,0.0,,132.15,0.77,15.74,0.34,0,0.94,0.34,0.09
TATACHEM,Tata Chemicals Ltd.,,18.81,18.81,26.55,520.26,520.26,10.0,117.69,32.57,24.83,24.09,18.8,,27.67,21.09,20.47,15.97,3.61,4.64,3.26,0.0,20.44,,2.77,2.27,5.75,58.48,41.42,41.52,58.58,,"18,462.88",6.16,22.24,6.38,41.51,1.44,6.38,0.03
TATACOFFEE,Tata Coffee Ltd.,,5.4,5.4,6.7,58.43,58.43,1.5,39.44,7.91,6.61,6.35,5.4,,20.05,16.76,16.09,13.68,9.23,10.72,7.47,0.07,54.6,,3.21,1.81,2.66,27.79,22.4,72.21,77.6,,"2,219.84",3.01,15.03,3.03,72.2,2.05,3.03,0.05
TATACOMM,Tata Communications Ltd.,,33.78,33.78,67.91,318.12,318.12,14.0,218.43,79.23,45.1,43.13,33.78,,36.27,20.64,19.74,15.46,10.61,12.03,6.78,0.06,43.84,,0.87,0.87,344.89,11.84,5.88,88.16,94.12,,"30,611.58",4.92,13.56,4.86,88.15,3.34,4.86,0.03
TATACONSUM,TATA Consumer Products Ltd.,,6.72,6.72,8.09,121.55,121.79,4.05,77.63,11.41,10.04,9.07,6.72,,14.69,12.93,11.68,8.65,5.53,7.69,4.61,0.0,53.26,,2.75,1.75,5.08,40.16,33.36,59.84,66.64,,"57,230.47",8,54.42,8.22,59.83,5.25,8.22,0.01
TATAELXSI,Tata Elxsi Ltd.,,59.11,59.11,66.24,217.12,217.12,48.0,293.23,90.27,83.15,82.19,59.11,,30.78,28.35,28.02,20.15,27.22,35.65,21.44,0.0,1.18,,5.26,5.26,82.66,27.91,24.91,72.09,75.09,,"15,913.91",8.71,28.31,9.19,72.08,12.4,9.19,0.02
TATAMETALI,Tata Metaliks Ltd.,,73.55,69.61,90.87,411.7,411.7,4.0,606.97,125.83,104.58,97.1,69.61,,20.73,17.22,15.99,11.46,16.9,22.36,11.8,0.01,1.08,,2.32,1.26,2.33,3.19,2.44,96.81,97.56,,"2,538.82",1.32,6.39,1.34,96.8,1.98,1.34,0.09
TATAMOTORS,Tata Motors Ltd.,,-6.59,-6.59,-1.74,49.77,49.77,0.0,78.81,4.9,0.38,-5.94,-6.26,,6.21,0.47,-7.53,-7.93,-12.57,0.37,-3.68,1.14,0.47,,0.6,0.43,4.54,0,0.0,0,0.0,,"133,009.65",4.41,70.96,3.83,0,6.07,3.83,-0.02
TATASTEEL,Tata Steel Ltd.,,145,144.99,188.08,787.52,787.52,25.0,701.82,232.56,186.94,155.24,142.46,,33.13,26.63,22.11,20.29,18.08,14.89,9.46,0.34,0.51,,0.97,0.55,1.76,6.7,5.08,93.3,94.92,,"127,468.13",1.52,4.57,1.16,93.29,1.03,1.16,0.18
TCIEXP,TCI Express Ltd.,,26.19,26.15,28.5,112.84,112.84,4.0,219.5,36.92,34.59,34.39,26.16,,16.82,15.75,15.66,11.91,23.18,30.2,18.5,0.0,155.24,,2.64,2.64,0,7.64,7.01,92.36,92.99,,"3,620.97",4.29,25.51,4.32,92.35,8.41,4.32,0.03
TCNSBRANDS,TCNS Clothing Co Ltd.,,-8.85,-8.85,5.78,99.47,99.47,0.0,103.3,8.36,-6.58,-12.51,-9.16,,8.09,-6.37,-12.1,-8.87,-9.21,-4.53,-5.24,0.01,0.56,,3.65,2.11,0.72,0,0.0,0,0.0,,"3,114.05",4.9,60.55,4.91,0,5.1,4.91,-0.02
TCPLPACK,TCPL Packaging Ltd.,,37.08,37.08,93.67,330.46,330.46,7.35,993.21,149.75,93.16,52.32,37.08,,15.07,9.37,5.26,3.73,11.21,17.29,4.02,0.93,107.74,,1.04,0.62,6.24,10.78,4.27,89.22,95.73,,669.19,0.74,4.91,0.44,89.21,1.31,0.44,0.09
TCS,Tata Consultancy Services Ltd.,,82.78,82.78,91.93,202.15,202.15,38.0,367.47,123.54,115.29,110.55,83.68,,33.61,31.37,30.08,22.77,41.39,52.75,28.3,0.0,1.27,,2.92,2.92,0,35.04,31.89,64.96,68.11,,"1,172,570.00",8.62,25.65,8.65,64.95,15.72,8.65,0.03
TDPOWERSYS,TD Power Systems Ltd.,,5.73,5.65,12.43,153.37,153.37,2.5,161.45,15.82,9.04,7.6,5.65,,9.8,5.6,4.7,3.49,3.68,5.76,2.3,0.11,0.66,,1.91,1.37,2.58,13.27,6.03,86.73,93.97,,355.02,0.71,7.25,0.92,86.72,0.96,0.92,0.04
TEAMLEASE,TeamLease Services Ltd.,,49.17,49.17,58.02,382.75,382.75,0.0,"2,612.15",65.65,56.81,53.43,49.17,,2.51,2.17,2.04,1.88,12.84,12.8,6.67,0.0,354.58,,1.4,1.4,0,0,0.0,0,0.0,,"6,170.11",1.38,54.97,1.44,0,9.83,1.44,0.01
TECHIN,Techindia Nirman Ltd.,,-0.33,-0.33,-0.31,9.06,9.06,0.0,0,-0.31,-0.33,-0.33,-0.33,,0,0,0,0,-3.64,-3.63,-0.67,4.38,0.0,,0.75,0.75,0,0,0.0,0,0.0,,60.64,0,-135.43,0,0,0.29,0,-0.12
TECHM,Tech Mahindra Ltd.,,43.76,43.41,50.62,258.32,258.32,45.0,306.14,64.57,57.73,57.08,43.78,,21.09,18.85,18.64,14.3,16.94,20.39,12.7,0.0,0.93,,3.36,3.36,0,45.61,39.44,54.39,60.56,,"94,922.73",3.2,15.18,3.24,54.38,3.84,3.24,0.04
TECHNOE,Techno Electric & Engineering Company Ltd Ltd.,,18.22,18.22,21.96,146.42,146.42,10.0,80.84,27.25,23.51,22.8,18.22,,33.7,29.08,28.2,22.54,12.44,14.63,9.12,0.02,40.47,,3.66,3.65,142.46,32.92,27.32,67.08,72.68,,"3,324.71",3.74,11.09,3.78,67.07,2.09,3.78,0.06
TECILCHEM,Tecil Chemicals and Hyd. Ltd.,,-2.34,-2.34,-2.32,-8.23,-8.23,0.0,0,-0.22,-0.24,-2.34,-2.34,,0,0,0,0,0,11.7,-72.97,-0.75,0.0,,0.25,0.25,0,0,0.0,0,0.0,,14.68,0,-34.42,0,0,-0.19,0,-1.46
TEJASNET,Tejas Networks Ltd.,,4.03,3.96,9.26,117.39,117.39,0.0,54.35,8.08,2.68,2.31,3.86,,14.86,4.92,4.24,7.1,3.29,2.24,2.83,0.0,0.41,,5.86,4.56,1.15,0,0.0,0,0.0,,"1,320.39",2.52,16.93,2.93,0,1.36,2.93,0.02
TERASOFT,Tera Software Ltd.,,0.67,0.67,1.16,86.84,86.84,0.0,128.46,8.49,8.01,1.22,0.67,,6.61,6.23,0.95,0.52,0.77,8.8,0.28,0.5,53.85,,1.41,1.4,58.66,0,0.0,0,0.0,,88.39,0.55,8.32,0.3,0,0.44,0.3,0.02
TEXINFRA,Texmaco Infrastructure & Holdings Ltd.,,0.74,0.74,0.96,28.91,28.91,0.2,0.74,1.39,1.17,0.92,0.74,,187.34,157.45,124.38,100.34,2.57,3.72,2.31,0.06,2.31,,8.27,8.26,141.72,26.9,20.73,73.1,79.27,,919.16,97.38,51.98,95.18,73.09,2.44,95.18,0.01
TEXMOPIPES,Texmo Pipes and Products Ltd.,,4.03,4.03,5.99,36.29,58.29,0.0,144.43,10.33,8.19,4.94,3.85,,7.15,5.66,3.41,2.66,10.6,12.07,4,0.22,1.49,,1.8,1.12,4.95,0,0.0,0,0.0,,86.61,0.21,2.87,0.17,0,0.69,0.17,0.15
TEXRAIL,Texmaco Rail and Engineering Ltd.,,0.52,0.52,1.96,45.52,45.52,0.1,67.46,6.06,4.58,0.46,0.47,,8.99,6.78,0.68,0.7,1.04,8.78,0.44,0.67,63.92,,1.54,1.31,5.46,18.94,4.57,81.06,95.43,,"1,327.23",0.79,8.74,0.4,81.05,0.59,0.4,0.02
TFCILTD,Tourism Finance Corp of India Ltd.,,10,10,10.15,98.07,98.07,0.8,32.02,28.63,28.49,12.37,10,,89.42,88.97,38.63,31.24,10.2,14.51,3.69,1.72,11.82,,3.57,3.57,0,0,0.0,0,0.0,,"1,837.85",7.11,7.95,1.92,0,0.63,1.92,0.16
TGBHOTELS,TGB Banquets and Hotels Ltd.,,-2.82,-2.82,-2.13,32.9,32.9,0.0,5.05,-1.78,-2.47,-2.86,-2.82,,-35.26,-48.81,-56.53,-55.74,-8.55,-6.92,-5.03,0.12,9.04,,1.49,1.42,3.8,0,0.0,0,0.0,,23.54,1.59,-4.51,0.87,0,0.13,0.87,-0.64
THANGAMAYL,Thangamayil Jewellery  Ltd.,,63.11,63.11,70.01,217.15,217.15,10.0,"1,325.56",108.86,101.95,85.26,63.11,,8.21,7.69,6.43,4.76,29.06,38,11.17,0.9,234.68,,1.68,0.08,2.8,9.5,8.56,90.5,91.44,,"1,057.20",0.58,7.08,0.44,90.49,2.7,0.44,0.11
THEMISMED,Themis Medicare Ltd.,,28.97,28.96,38.27,202.21,202.21,4.3,251.04,58.23,48.93,35.1,28.97,,23.19,19.49,13.98,11.54,14.32,21.39,7.86,0.43,68.16,,1.46,1,3.94,6.04,4.57,93.96,95.43,,312.06,1.35,5.83,1.12,93.95,1.39,1.12,0.1
THOMASCOTT,Thomas Scott India Ltd.,,-0.34,-0.34,0.49,11.86,11.86,0.0,63.3,2.63,1.8,-0.24,-0.34,,4.15,2.84,-0.37,-0.53,-2.84,14.8,-0.31,1.05,58.89,,1.07,0.77,2.23,0,0.0,0,0.0,,6.07,0.28,6.81,0.09,0,0.51,0.09,-0.06
TI,Tilaknagar Industries Ltd.,,-2.3,-2.3,0.21,-4.17,-4.17,0.0,43.75,5.39,2.88,-2.33,-2.3,,12.31,6.58,-5.33,-5.24,0,5.81,-3.01,-9.27,57.47,,1.07,0.86,7.69,0,0.0,0,0.0,,840.11,1.53,12.43,0.67,0,-7.06,0.67,-0.08
TIDEWATER,Tide Water Oil Ltd.,,345.55,345.55,376.09,"2,070.91","2,070.91",300.0,"3,092.06",494.21,463.56,458.44,345.44,,15.98,14.99,14.82,11.17,16.68,20.88,12.57,0.0,112.6,,3.33,1.86,4,71.21,65.41,28.79,34.59,,"1,291.90",1.23,7.69,1.4,28.78,2.09,1.4,0.08
TIIL,Technocraft Industries (India) Ltd.,,40.59,40.59,64.87,389.4,389.4,0.0,406.84,89.58,65.3,59.79,40.59,,22.01,16.05,14.69,9.97,10.42,14.57,6.7,0.32,67.25,,2.48,1.84,4.04,0,0.0,0,0.0,,"1,218.12",1.22,5.56,0.97,0,1.01,0.97,0.1
TIJARIA,Tijaria Polypipes Ltd.,,-4.87,-4.87,-3.23,2.43,2.43,0.0,21.82,-1.56,-3.23,-4.9,-4.9,,-7.16,-14.79,-22.43,-22.43,-201.27,-13.83,-14.46,9.46,0.65,,2.04,1.55,3.54,0,0.0,0,0.0,,78.81,1.26,-17.6,0.29,0,2.59,0.29,-0.78
TIL,TIL Ltd.,,-66.82,-66.82,-54.99,213.29,213.29,0.0,311.47,-25.83,-37.67,-69.77,-66.82,,-8.29,-12.09,-22.4,-21.45,-31.32,-11.1,-9.48,1.62,44.21,,1.42,0.82,1.44,0,0.0,0,0.0,,492.12,1.58,-18.99,0.48,0,0.7,0.48,-0.44
TIMESGTY,Times Guaranty Ltd.,,7.29,7.29,7.28,45.67,45.67,0.0,9.71,9.02,9.02,8.94,7.28,,92.87,92.87,92.08,74.99,15.94,19.73,15.83,0.0,0.23,,157.68,157.68,0,0,0.0,0,0.0,,22.35,2.56,2.75,2.64,0,0.56,2.64,0.28
TIMETECHNO,Time Technoplast Ltd.,,2.27,2.26,6.38,64.79,64.79,0.7,76.3,9.67,5.56,3.07,2.27,,12.67,7.28,4.02,2.96,3.49,7.08,2.05,0.4,69.07,,1.82,1.21,3.91,41.92,14.89,58.08,85.11,,"1,919.25",1.11,8.77,0.79,58.07,0.93,0.79,0.04
TIMKEN,Timken India Ltd.,,19.03,19.03,28.99,178.61,178.61,1.5,187.52,36.08,26.12,25.93,19.03,,19.23,13.93,13.82,10.15,10.65,13.54,7.58,0.02,74.69,,2.16,1.32,3.83,262.63,172.44,-162.63,-72.44,,"9,597.83",6.8,35.37,6.9,-162.63,7.25,6.9,0.01
TINPLATE,The Tinplate Co. of India Ltd.,,9.38,9.38,15.25,80.74,80.74,2.0,217.69,19.21,13.33,12.59,9.37,,8.82,6.12,5.78,4.3,11.6,14.33,7.23,0.0,168.28,,1.91,1.2,8.48,10.66,6.54,89.34,93.46,,"1,463.68",0.64,7.27,0.74,89.33,1.99,0.74,0.06
TIPSINDLTD,Tips Industries Ltd.,,32.72,32.72,34.14,78.08,78.08,2.0,69.81,46.31,45.68,45.67,33.52,,66.33,65.44,65.41,48.01,42.92,42.36,29.32,0.0,61.07,,13.23,13.23,0,4.47,4.39,95.53,95.61,,576.37,6.37,9.6,6.74,95.52,6.02,6.74,0.07
TIRUMALCHM,Thirumalai Chemicals Ltd.,,11.49,11.49,13.95,70.77,70.77,2.2,83.71,19.37,16.91,15.07,11.49,,23.14,20.19,17.99,13.72,16.23,19.66,10.5,0.14,0.81,,1.99,1.53,4.13,0,0.0,0,0.0,,718.53,0.84,3.62,1.02,0,1.21,1.02,0.13
TITAGARH,TITAGARH RAIL SYSTEMS Ltd.,,4.21,4.21,5.53,73.01,73.01,0.0,85.92,10.94,9.63,5.4,4.21,,12.73,11.2,6.28,4.9,5.76,9.87,3.54,0.12,72.35,,2.35,1.57,5.16,0,0.0,0,0.0,,541.66,0.53,4.15,0.52,0,0.61,0.52,0.09
TITAN,Titan Company Ltd.,,9.88,9.88,13.57,84.87,84.87,4.0,231.48,21.15,17.43,13.85,9.85,,9.13,7.52,5.98,4.25,11.61,17.89,5.52,0.54,129.89,,1.74,0.63,2.58,40.47,29.38,59.53,70.62,,"142,190.60",6.9,75.55,6.73,59.52,18.35,6.73,0.01
TNPETRO,Tamilnadu Petroproducts Ltd.,,13.52,13.52,16.05,62.08,62.08,2.5,127.29,19.46,16.93,18.88,13.52,,15.28,13.3,14.83,10.62,21.77,24.62,15.97,0.08,150.4,,2.52,1.95,14,11.09,9.34,88.91,90.66,,309.16,0.27,1.77,0.38,88.9,0.79,0.38,0.28
