Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
SPLIL,SPL Industries Ltd.,,10.78,10.78,11.87,35.55,44.45,0.0,61.67,11.98,10.89,10.44,10.78,,19.42,17.66,16.92,17.48,30.33,24.39,21.94,0.04,125.52,,6.51,6.33,77.04,0,0.0,0,0,,21.8,0.12,0.63,0.36,0,0.62,0.36,0.49
SPMLINFRA,SPML Infra Ltd.,,0.66,0.66,1.96,94.32,94.32,0.0,237.21,37.53,36.16,0.39,0.59,,15.82,15.24,0.16,0.24,0.62,12.37,0.08,3.79,36.08,,1.06,1.02,15.49,0,0.0,0,0,,"1,453.38",1.5,9.45,0.02,0,0.05,0.02,0.12
SPYL,Shekhawati Poly-Yarn Ltd.,,-0.61,-0.61,-0.33,-2.6,-2.6,0.0,4.72,-0.32,-0.61,-0.61,-0.61,,-6.85,-12.84,-12.96,-12.96,0,23.71,-18.2,-1.08,140.41,,0.04,0.04,149.48,0,0.0,0,0,,104.89,0.64,-9.4,0.05,0,-0.09,0.05,-2.55
SREEL,Sreeleathers Ltd.,,11.43,11.43,11.83,128.7,128.7,0.0,68.79,15.98,15.58,15.54,11.43,,23.22,22.64,22.59,16.61,8.88,11.95,8.26,0,49.71,,1.51,0.8,12.04,0,0.0,0,0,,308.71,1.78,7.68,1.81,0,0.97,1.81,0.09
SRF,SRF Ltd.,,169.48,169.48,226.9,800.73,800.73,14.0,"1,082.19",224.92,164.55,133.42,166.53,,20.78,15.2,12.32,15.38,20.79,15.89,11.04,0.41,71.78,,0.95,0.54,5.7,8.26,6.06,91.74,93.94,,"18,073.85",2.85,13.74,2.57,91.73,3.47,2.57,0.06
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,22.09,22.09,51.38,181.51,181.51,2.5,401.46,61.69,32.4,26.48,22.09,,15.36,8.07,6.59,5.5,12.16,16.86,8.52,0.13,154.9,,2.15,1.83,18.77,10.91,4.69,89.09,95.31,,77.15,0.11,0.73,0.18,89.08,0.4,0.18,0.31
SSWL,Steel Strips Wheels Ltd.,,15.04,14.57,61.19,447.7,447.7,0.0,"1,002.81",124,77.85,20.98,15.04,,12.36,7.76,2.09,1.49,3.35,8.73,1.07,1.29,71.74,,0.97,0.55,4.75,0,0.0,0,0,,"1,357.52",0.87,7.02,0.35,0,0.79,0.35,0.04
STAR,Strides Pharma Science Ltd.,,12.47,12.47,22.7,354.51,354.51,14.0,186.92,34.63,24.4,16.96,12.47,,18.52,13.05,9.07,6.67,3.51,6.75,2.38,0.27,35.8,,1.01,0.7,3.76,139.93,76.87,-39.93,23.13,,"3,632.94",2.17,11.71,1.73,-39.93,0.91,1.73,0.04
STARPAPER,Star Paper Mills Ltd.,,23.88,23.88,27.18,312.84,312.84,2.5,218.47,35.21,31.9,31.49,23.88,,16.11,14.6,14.41,10.92,7.63,8.61,5.91,0,54.08,,3.5,1.98,4.29,12.68,11.14,87.32,88.86,,87.26,0.26,1.59,0.32,87.31,0.23,0.32,0.34
STCINDIA,State Trading Corporation of India Ltd.,,-18.81,-18.81,-16.4,-157.69,-10.25,0.0,489.46,-2.62,-5.16,-18.94,-18.94,,-0.53,-1.05,-3.86,-3.86,0,-2.85,-4.55,-0.85,117.69,,0.35,0.35,"13,348.82",0,0.0,0,0,,945.8,0.32,-60.2,0.06,0,-0.2,0.06,-0.61
STEL,STEL Holdings Ltd.,,8.22,8.22,8.25,245.32,245.32,0.0,8.81,8.42,8.39,8.39,8.22,,95.59,95.3,95.3,93.34,3.35,3.42,3.35,0,3.59,,753.52,753.52,0,0,0.0,0,0,,41.13,2.53,2.65,4.38,0,0.16,4.38,0.21
STERTOOLS,Sterling Tools Ltd.,,8.06,8.06,14.79,85.69,85.69,2.0,101.11,18.73,12.01,9.36,8.06,,18.52,11.87,9.25,7.97,9.41,11.06,6.52,0.17,81.77,,2.7,1.61,6.13,24.8,13.52,75.2,86.48,,511.55,1.4,7.58,1.29,75.19,1.52,1.29,0.06
STLTECH,Sterlite Technologies Ltd.,,10.75,10.63,16.49,44.8,44.8,3.5,117.85,25.49,19.74,13.42,10.73,,21.63,16.74,11.38,9.1,23.95,31.56,7.11,0.9,78.09,,0.91,0.83,16.68,39.23,25.54,60.77,74.46,,"4,029.73",0.85,3.91,0.54,60.76,1.42,0.54,0.17
STYRENIX,Styrenix Performance Materials Ltd.,,-5.41,-5.41,12.53,346.47,346.47,0.0,897.89,40.9,22.95,-7.68,-5.41,,4.55,2.55,-0.85,-0.6,-1.56,5.3,-0.9,0.24,149.63,,1.79,0.88,5.88,0,0.0,0,0,,"1,044.85",0.66,14.53,0.57,0,1.48,0.57,-0.01
SUBROS,Subros Ltd.,,12.96,12.96,26.8,115.32,115.32,0.8,305.48,32.04,18.2,18.96,12.96,,10.48,5.95,6.2,4.24,11.23,14.63,6.08,0.15,143.51,,0.94,0.53,8.51,10.02,4.84,89.98,95.16,,864.51,0.43,4.14,0.42,89.97,1.12,0.42,0.1
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,21.48,21.48,31.94,91.37,91.37,6.3,219.32,35.37,24.92,25.71,21.49,,16.12,11.36,11.72,9.79,23.51,18.77,9.53,0.63,97.29,,1.19,0.66,4.47,57.24,38.5,42.76,61.5,,"2,980.26",1.96,12.17,1.71,42.75,4.09,1.71,0.06
SUNDARAM,Sundaram Multi Pap Ltd.,,-0.06,-0.06,0.03,2.11,2.11,0.0,2.05,0.24,0.15,-0.06,-0.06,,11.65,7.41,-2.78,-2.78,-2.7,5.85,-1.7,0.4,61.34,,2.65,1.55,2.49,0,0.0,0,0,,90.62,0.93,8.02,0.53,0,0.51,0.53,-0.05
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,6.4,6.4,20.18,213.41,213.41,0.0,656.08,25.3,11.51,7.63,6.4,,3.85,1.75,1.16,0.97,2.99,4.27,1.4,0.29,144.22,,1.42,0.9,6.85,0,0.0,0,0,,82.81,0.32,8.32,0.24,0,0.74,0.24,0.04
SUNFLAG,Sunflag Iron and Steel Company Ltd.,,5.14,5.14,7.7,76.94,76.94,0.0,97.55,10.16,7.6,5.23,5.14,,10.41,7.79,5.36,5.26,6.67,7.62,3.86,0.19,73.42,,1.56,0.62,3.12,11.73,7.82,88.27,92.18,,646.94,0.37,3.53,0.25,88.26,0.31,0.25,0.21
SUNTV,Sun TV Network Ltd.,,34.81,34.81,52.05,142.71,142.71,25.0,86.39,63.06,45.82,45.62,34.81,,72.99,53.03,52.81,40.29,24.39,31.37,21.71,0,53.89,,7.17,7.17,0,71.81,48.03,28.19,51.97,,"10,730.05",3.15,4.32,3.31,28.18,2,3.31,0.12
SUPERHOUSE,Superhouse Ltd.,,22.04,22.04,34.49,282.03,282.03,0.8,471.98,48.23,35.78,22.09,22.04,,10.21,7.58,4.67,4.67,7.81,11.63,4.05,0.43,86.79,,1.36,0.81,3.58,0,0.0,0,0,,160.94,0.31,3.03,0.13,0,0.22,0.13,0.36
SUPERSPIN,Super Spinning Mills Ltd.,,-2.06,-2.06,-1.35,20.59,20.59,0.0,26.47,-1.03,-1.73,-2.06,-2.06,,-3.87,-6.55,-7.76,-7.76,-9.97,-7.94,-4.89,0.31,63.03,,0.33,0.22,11.96,0,0.0,0,0,,49.05,0.34,-8.69,0.09,0,0.12,0.09,-0.84
SUPRAJIT,Suprajit Engineering Ltd.,,34,34,10.67,55.88,55.88,1.75,76.57,15.38,13.53,10.71,8.82,,20.08,17.66,13.98,11.51,15.77,22.31,10.28,0.24,89.33,,1.67,1.26,7.46,29.48,24.36,70.52,75.64,,"1,712.55",1.6,7.96,1.45,70.51,1.98,1.45,0.08
SUPREMEIND,Supreme Industries Ltd.,,39.08,39.08,55.26,167.85,167.85,14.0,433.79,67.19,51.01,49.42,39.07,,15.49,11.75,11.39,9,23.27,28.47,14.39,0.19,159.82,,1.37,0.61,6.19,43.18,30.53,56.82,69.47,,"11,216.53",2.04,13.14,2,56.81,5.17,2,0.04
SURANASOL,Surana Solar Ltd.,,0.12,0.12,1.13,10.99,10.99,0.0,6.74,1.33,0.33,0.15,0.12,,19.76,4.84,2.26,1.78,1.09,2.92,0.91,0.12,51.53,,3.56,2.25,2.68,0,0.0,0,0,,32.49,0.98,4.96,0.79,0,0.49,0.79,0.02
SURYAROSNI,Surya Roshni Ltd.,,18.78,18.78,37.8,227.71,227.71,2.0,"1,005.15",65.6,46.59,25.61,18.79,,6.52,4.63,2.54,1.86,8.24,15.46,3.44,0.83,184.13,,1.38,0.69,5.99,10.64,5.28,89.36,94.72,,"1,372.71",0.25,3.85,0.06,89.35,0.28,0.06,0.3
SUTLEJTEX,Sutlej Textiles and Industries Ltd.,,2.2,2.2,8.28,59.28,59.28,0.3,145.26,12.42,6.35,3.34,2.21,,8.55,4.36,2.29,1.51,3.71,6.87,1.7,0.78,112.36,,1.39,0.63,5.17,29.48,7.85,70.52,92.15,,"1,070.77",0.45,5.26,0.13,70.51,0.33,0.13,0.11
SUVEN,Suven Life Sciences Ltd.,,-1.08,-1.08,-0.75,30.46,30.46,0.0,1.13,-1.67,-2,-2.04,-1.08,,-147.26,-176.17,-179.92,-95.41,-3.54,-6.35,-3.35,0,3.51,,5.19,5.19,0,0,0.0,0,0,,272.34,18.89,-12.83,18.9,0,0.7,18.9,-0.05
SUZLON,Suzlon Energy Ltd.,,-6.16,-6.16,-4.88,-19.37,-19.37,0.0,0.71,-1.24,-2.53,-6.16,-6.16,,-175.87,-357.32,-871.38,-871.56,0,14.17,-57.24,-0.86,6.56,,0.15,0.09,0.42,0,0.0,0,0,,"9,942.02",26.45,-15.04,2.83,0,-0.1,2.83,-3.08
SWANENERGY,Swan Energy Ltd.,,0.17,0.17,0.39,39.4,39.4,0.1,12.56,0.84,0.62,0.16,0.17,,6.7,4.95,1.25,1.34,0.42,1.56,0.31,0.31,23.09,,1.26,1.06,4.34,59.11,25.69,40.89,74.31,,"2,726.80",8.89,132.6,7.99,40.88,2.55,7.99,0.0
SWARAJENG,Swaraj Engines Ltd.,,58.57,58.53,75.15,194.44,194.44,40.0,637.39,93.32,76.73,76.72,58.56,,14.64,12.03,12.03,9.18,30.11,38.02,20,0,217.8,,2.2,1.87,20.89,85.36,66.51,14.64,33.49,,"1,073.70",1.39,9.48,1.41,14.63,4.63,1.41,0.07
SYMPHONY,Symphony Ltd.,,26.57,26.57,27.43,92.76,92.76,23.0,102.38,35.46,34.61,34.35,26.58,,34.62,33.8,33.54,25.95,28.65,37.08,24.91,0,95.98,,4.94,4.5,17.34,92.18,89.33,7.82,10.67,,"5,527.17",7.72,22.29,7.73,7.81,8.53,7.73,0.03
SYNGENE,Syngene International Ltd.,,10.36,10.33,15.77,54.35,54.35,0.0,50.3,17.46,11.98,12.89,10.29,,34.7,23.8,25.63,20.45,18.92,18.26,9.88,0.14,48.33,,1.05,1.03,79.84,5.85,3.82,94.15,96.18,,"9,690.60",4.82,13.88,4.8,94.14,4.44,4.8,0.04
TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd.,,4.63,4.63,5.16,91.61,91.61,0.0,11.3,5.22,4.69,4.65,4.63,,46.18,41.48,41.15,40.99,5.05,5.08,4.88,0,11.91,,5.86,4.12,2.5,0,0.0,0,0,,29.88,2.83,6.12,3.45,0,0.43,3.45,0.12
TAJGVK,Taj GVK Hotels & Resorts Ltd.,,3.72,3.72,6.48,65.57,65.57,0.0,49.86,12.02,9.34,5.73,3.8,,24.1,18.73,11.49,7.63,5.8,8.88,3.21,0.34,42.09,,0.59,0.49,38.32,15.77,9.25,84.23,90.75,,776.34,2.48,10.3,2.06,84.22,1.56,2.06,0.04
TAKE,Take Solutions Ltd.,,1.69,1.69,1.8,52.93,52.93,0.0,0.17,1.87,1.75,1.72,1.69,,"1,122.18","1,051.54","1,034.30","1,011.27",3.18,3.28,3.14,0,0.31,,58.4,58.4,98.64,23.72,22.17,76.28,77.83,,586.24,237.73,21.18,238.15,76.27,0.75,238.15,0.04
TALBROAUTO,Talbros Automotive Components Ltd.,,5.44,5.44,20.97,144.1,144.1,0.5,312.09,36.82,21.29,6.51,5.44,,11.79,6.82,2.08,1.74,3.77,12.81,1.46,0.79,83.78,,1.04,0.62,3.57,33.07,8.58,66.93,91.42,,221.38,0.57,4.87,0.23,66.92,0.49,0.23,0.08
TARAPUR,Tarapur Transformers Ltd.,,-5.26,-5.26,-4.43,14.87,14.87,0.0,6.13,-4.42,-5.25,-5.26,-5.26,,-72.09,-85.68,-85.8,-85.8,-35.36,-35.31,-14.32,0,16.69,,1.33,1.33,0,0,0.0,0,0,,4.02,0.34,-0.47,0.5,0,0.21,0.5,-1.71
TARMAT,Tarmat Ltd.,,5.19,5.19,5.74,42.09,42.16,0.0,174.87,8.95,8.4,6.63,5.19,,5.11,4.8,3.78,2.97,12.33,6.68,3.02,1.97,101.8,,2.64,1.84,4.74,0,0.0,0,0,,120.57,0.52,10.11,0.16,0,0.68,0.16,0.18
TATACHEM,Tata Chemicals Ltd.,,268.5,268.5,274.3,470.03,470.03,11.0,114.6,40.31,34.44,32.74,268.43,,35.17,30.05,28.56,234.23,57.1,7.18,51.06,0,21.8,,2.81,2.22,4.16,5.53,5.42,94.47,94.58,,"4,813.32",1.65,4.69,1.95,94.46,0.47,1.95,1.2
TATACOFFEE,Tata Coffee Ltd.,,3.92,3.92,5.24,53.57,53.57,1.5,38.52,6.01,4.69,4.57,3.92,,15.6,12.17,11.87,10.17,7.31,8.26,5.79,0.07,56.94,,2.61,1.38,2.86,46.13,34.5,53.87,65.5,,"1,113.02",1.55,9.91,1.46,53.86,1.05,1.46,0.07
TATACOMM,Tata Communications Ltd.,,7.33,7.33,41.62,288.44,288.44,4.0,201.77,61.49,27.19,13.11,7.33,,30.47,13.47,6.49,3.63,2.53,8.28,1.54,0.07,42.62,,0.65,0.63,84.17,67.29,11.84,32.71,88.16,,"7,025.95",1.22,4.01,1.16,32.7,0.81,1.16,0.03
TATACONSUM,TATA Consumer Products Ltd.,,5.68,5.68,6.93,117.49,117.73,2.7,61.74,10,8.76,7.91,5.68,,16.19,14.18,12.81,9.2,4.83,7.16,4.34,0,47.22,,3.77,2.61,6.19,30.13,24.71,69.87,75.29,,"26,466.00",4.65,28.71,4.77,69.86,2.51,4.77,0.02
TATAELXSI,Tata Elxsi Ltd.,,41.12,41.12,48.09,175.03,175.03,16.5,258.5,64.46,57.49,56.59,41.12,,24.93,22.23,21.89,15.9,23.49,30.55,18.43,0,115.9,,5.53,5.52,940.34,39.57,33.83,60.43,66.17,,"3,257.94",2.02,8.12,2.44,60.42,3.6,2.44,0.07
TATAMETALI,Tata Metaliks Ltd.,,59.09,52.55,82.25,327.36,327.36,2.5,730.15,106.97,83.8,72,59.09,,14.64,11.47,9.86,8.09,18.05,22.99,9.79,0.23,120.99,,1.27,0.69,5.32,5.92,4.25,94.08,95.75,,"1,027.07",0.5,3.42,0.45,94.07,1.01,0.45,0.18
TATAMOTORS,Tata Motors Ltd.,,-21.06,-21.06,-10.88,51.11,51.11,0.0,122.1,2.03,-7.35,-19.81,-20.26,,1.66,-6.01,-16.22,-16.59,-39.64,-7.18,-11.64,1.14,70.18,,0.53,0.38,11.46,0,0.0,0,0,,"42,927.34",0.98,58.65,0.58,0,1.39,0.58,-0.29
TATASTEEL,Tata Steel Ltd.,,57.11,57.11,93.04,650.56,650.56,10.0,527.3,133.19,98.99,57.68,58.84,,25.25,18.77,10.93,11.15,9.04,9.49,4.48,0.53,40.18,,0.65,0.3,5.64,22.08,13.96,77.92,86.04,,"68,929.22",1.14,4.52,0.51,77.91,0.41,0.51,0.22
TCIEXP,TCI Express Ltd.,,23.23,23.19,25.26,87.95,87.95,4.0,269.09,32.77,30.74,30.5,23.23,,12.17,11.42,11.33,8.63,26.41,34.32,20.64,0.01,239.13,,2.52,2.52,0,19.8,18.2,80.2,81.8,,"2,092.97",2.03,16.65,2.04,80.19,6.23,2.04,0.04
TCNSBRANDS,TCNS Clothing Co Ltd.,,10.85,10.84,28.14,107.62,107.62,0.0,187.31,33.82,17,10.77,11.32,,18.05,9.07,5.75,6.04,10.51,10.65,5.79,0,95.91,,3.26,1.75,3.48,0,0.0,0,0,,"2,031.83",1.77,9.8,1.82,0,3.16,1.82,0.03
TCPLPACK,TCPL Packaging Ltd.,,40.13,40.13,93.32,295.93,295.93,4.0,977.78,140.75,87.57,46.47,40.13,,14.39,8.95,4.75,4.1,13.56,16.62,4.56,1.16,111.34,,1.03,0.61,6.65,13.08,5.62,86.92,94.38,,440.19,0.49,3.44,0.16,86.91,0.53,0.16,0.25
TCS,Tata Consultancy Services Ltd.,,88.64,88.64,95.9,198.31,198.31,73.0,350.15,121.16,113.96,111.98,88.69,,34.6,32.54,31.97,25.33,44.72,52.79,31.68,0,125.08,,3.3,3.3,"26,261.20",95.89,88.69,4.11,11.31,,"678,819.75",5.17,14.94,5.21,4.1,9.19,5.21,0.05
TDPOWERSYS,TD Power Systems Ltd.,,5.36,5.31,12.43,146.92,146.92,2.25,154.83,14.18,7.07,6.01,5.31,,9.16,4.56,3.88,3.43,3.61,4.69,2.19,0.15,63.91,,1.77,1.33,3.81,79.39,33.95,20.61,66.05,,189.61,0.4,4.32,0.55,20.6,0.58,0.55,0.06
TEAMLEASE,TeamLease Services Ltd.,,24.32,24.32,32.94,332.69,332.69,0.0,"2,797.82",69.27,60.66,55.58,24.32,,2.47,2.16,1.98,0.86,7.31,15.39,3.52,0.11,405.16,,0.91,0.91,0,0,0.0,0,0,,"2,584.42",0.54,21.82,0.55,0,4.59,0.55,0.02
TECHIN,Techindia Nirman Ltd.,,-2.8,-2.8,-0.41,9.61,9.61,0.0,0,-0.22,-0.23,-0.43,-0.43,,0,0,0,0,-4.42,-2.42,-0.89,3.95,0.0,,0.77,0.77,0,0,0.0,0,0,,56.58,0,-182.95,0,0,0.16,0,-0.27
TECHM,Tech Mahindra Ltd.,,46.89,46.56,53.86,230.61,230.61,15.0,302.6,62.81,55.9,55.21,46.95,,20.75,18.47,18.24,15.51,20.35,21.93,14.95,0,96.38,,3.16,3.16,0,60.69,52.9,39.31,47.1,,"52,704.87",1.8,8.69,1.87,39.3,2.45,1.87,0.08
TECHNOE,Techno Electric & Engineering Company Ltd Ltd.,,16.04,16.04,19.84,133.84,133.84,0.0,79.65,23.74,19.96,19.41,16.06,,29.8,25.06,24.37,20.16,12,13.44,8.59,0,42.62,,3.23,3.21,134.76,0,0.0,0,0,,"2,544.45",2.9,9.74,2.95,0,1.76,2.95,0.07
TECILCHEM,Tecil Chemicals and Hyd. Ltd.,,-0.24,-0.24,-0.22,-5.88,-5.88,0.0,0,-0.22,-0.24,-0.24,-0.24,,0,0,0,0,0,4.64,-7.37,-0.12,0.0,,0.16,0.16,0,0,0.0,0,0,,4.35,0,-10.37,0,0,-0.27,0,-0.15
TEJASNET,Tejas Networks Ltd.,,-25.66,-25.66,-16.66,113.09,113.09,0.0,40.45,-5.55,-13.62,-14.41,-24.73,,-13.72,-33.67,-35.63,-61.14,-21.87,-11.79,-19.04,0,31.14,,6.83,5,1.53,0,0.0,0,0,,160.87,0.42,-3.04,0.79,0,0.28,0.79,-0.78
TERASOFT,Tera Software Ltd.,,5.21,5.21,5.86,86.98,86.98,0.0,214.97,15.94,15.3,7.88,5.21,,7.41,7.11,3.66,2.42,5.99,17.07,2.07,0.27,85.51,,1.36,1.34,66.1,0,0.0,0,0,,30.45,0.11,1.53,0.06,0,0.15,0.06,0.39
TEXINFRA,Texmaco Infrastructure & Holdings Ltd.,,0.58,0.58,0.79,24.02,24.02,0.2,1.09,1.22,1,0.79,0.58,,112.01,92.3,72.74,53.15,2.4,3.77,2.08,0.07,3.92,,7.3,7.29,103.89,41.83,30.51,58.17,69.49,,414.88,29.98,26.76,28.45,58.16,1.29,28.46,0.02
TEXMOPIPES,Texmo Pipes and Products Ltd.,,1.64,1.64,4,34.43,58.85,0.0,124.6,9.05,6.69,2.34,1.64,,7.26,5.37,1.87,1.31,4.77,9.6,1.51,0.53,1.13,,1.47,0.75,3.45,0,0.0,0,0,,59.86,0.18,2.51,0.06,0,0.23,0.06,0.2
TEXRAIL,Texmaco Rail and Engineering Ltd.,,-2.93,-2.93,-1.33,45.71,45.71,0.1,81.46,8.18,6.59,-4.39,-2.93,,10.04,8.08,-5.38,-3.59,-6.4,11.68,-2.27,0.73,63.42,,1.42,1.09,3.41,-11.95,-26.29,111.95,126.29,,"1,103.73",0.6,6,0.24,111.95,0.43,0.24,-0.15
TFCILTD,Tourism Finance Corp of India Ltd.,,10.04,10.04,10.12,93.35,93.35,0.0,32.55,27.11,27.03,12.07,10.04,,83.27,83.03,37.08,30.83,10.75,13.67,3.61,1.92,11.71,,3.39,3.39,0,0,0.0,0,0,,"1,530.78",5.83,7,1.04,0,0.36,1.04,0.3
TGBHOTELS,TGB Banquets and Hotels Ltd.,,0.29,0.29,1.34,35.81,35.81,0.0,11.47,1.61,0.57,0.14,0.29,,14.05,4.95,1.25,2.56,0.82,1.45,0.52,0.12,20.38,,1.64,1.57,8.83,0,0.0,0,0,,18.03,0.54,3.82,0.2,0,0.06,0.2,0.13
THANGAMAYL,Thangamayil Jewellery  Ltd.,,33.01,33.01,40.7,160.46,160.46,5.0,"1,233.24",73.44,66.01,50.6,33.28,,5.95,5.35,4.1,2.69,20.73,31.9,6.38,1.07,236.54,,1.44,0.13,3,36.22,29.61,63.78,70.39,,534.96,0.32,5.31,0.2,63.77,1.5,0.2,0.14
THEMISMED,Themis Medicare Ltd.,,17.32,17.32,26.32,173.39,173.39,1.75,219.4,42.61,33.61,19.6,17.32,,19.42,15.32,8.93,7.89,9.98,18.01,4.87,0.56,61.8,,1.17,0.82,3.72,0,0.0,0,0,,303.7,1.51,7.76,1.09,0,1.38,1.09,0.07
THOMASCOTT,Thomas Scott India Ltd.,,-5.71,-5.71,-4.89,12.16,12.16,0.0,64.17,-2.42,-3.24,-5.57,-5.71,,-3.77,-5.05,-8.67,-8.89,-46.93,-26.11,-7.57,1.54,85.17,,1.12,0.83,3.56,0,0.0,0,0,,7.79,0.36,-9.48,0.07,0,0.37,0.07,-1.28
TI,Tilaknagar Industries Ltd.,,24.61,24.53,27.1,-1.9,-1.9,0.0,51.83,0.79,-1.7,24.68,24.61,,1.52,-3.28,47.6,47.47,"-1,296.69",-2.97,30.46,-21.66,64.16,,1.3,1.1,10.92,0,0.0,0,0,,690.55,1.06,70.01,0.29,0,-7.93,0.29,1.64
TIDEWATER,Tide Water Oil Ltd.,,311.06,311.06,338.5,"1,979.18","1,979.18",250.0,"3,315.53",451.32,423.79,419.5,310.97,,13.61,12.78,12.65,9.37,15.71,19.89,12.12,0,129.26,,3.58,2.36,6.26,60.97,56.01,39.03,43.99,,892.78,0.79,5.82,0.97,39.02,1.62,0.97,0.1
TIIL,Technocraft Industries (India) Ltd.,,41.98,41.98,60.26,348.53,348.53,0.0,482.99,82.84,64.56,51.61,41.98,,17.15,13.36,10.68,8.69,12.04,15.37,6.56,0.59,75.54,,1.88,1.34,4.06,0,0.0,0,0,,850.99,0.72,4.2,0.35,0,0.49,0.35,0.25
TIJARIA,Tijaria Polypipes Ltd.,,-0.92,-0.92,0.95,7.3,7.3,0.0,25.64,3.2,1.38,-0.86,-0.86,,12.46,5.38,-3.35,-3.35,-11.79,7.03,-2.57,2.43,76.6,,1.5,1.19,5.94,0,0.0,0,0,,58.23,0.79,6.36,0.15,0,0.54,0.15,-0.22
TIL,TIL Ltd.,,-27.89,-27.89,-14.71,280.21,280.21,0.0,374.57,1.72,-11.46,-42.99,-27.89,,0.46,-3.05,-11.47,-7.44,-9.95,-3.6,-4,0.93,53.85,,1.22,0.61,1.62,-6.29,-11.93,106.29,111.93,,359.13,0.96,207.59,0.27,106.29,0.36,0.27,-0.28
TIMESGTY,Times Guaranty Ltd.,,1.46,1.46,1.46,38.4,38.4,0.0,2.63,1.89,1.89,1.89,1.46,,71.82,71.82,71.82,55.73,3.81,4.9,3.79,0,6.8,,88.77,88.77,0,0,0.0,0,0,,13.17,5.57,7.76,5.71,0,0.39,5.71,0.1
TIMETECHNO,Time Technoplast Ltd.,,4.32,4.32,8.51,63.48,63.48,0.95,94.67,12.98,8.79,5.99,4.32,,13.71,9.28,6.32,4.56,6.8,10.93,3.84,0.46,84.29,,1.8,1.17,4.74,20.82,10.57,79.18,89.43,,"1,195.24",0.56,4.07,0.26,79.17,0.39,0.26,0.17
TIMKEN,Timken India Ltd.,,32.72,32.72,42.94,209.64,209.64,50.0,214.99,51.32,41.1,40.73,32.72,,23.87,19.11,18.94,15.22,15.6,18.27,12.42,0.01,81.64,,3.62,2.61,5.55,3.05,2.32,96.95,97.68,,"5,322.05",3.29,13.79,3.54,96.94,3.63,3.54,0.04
TINPLATE,The Tinplate Co. of India Ltd.,,9.08,9.08,14.91,72.59,72.59,1.0,200.93,16.78,10.94,9.94,9.07,,8.35,5.44,4.94,4.51,12.49,12.91,7.93,0,175.77,,1.85,0.81,6.52,22.02,13.39,77.98,86.61,,762.28,0.36,4.33,0.37,77.97,1.03,0.37,0.12
TIPSINDLTD,Tips Industries Ltd.,,7.92,7.92,8.74,56.14,56.14,1.5,63.55,11.05,10.22,10.03,7.92,,17.38,16.08,15.77,12.46,14.1,17.17,12.57,0.02,100.92,,12.78,12.78,0,12.62,11.43,87.38,88.57,,113.82,1.25,7.2,1.52,87.37,1.72,1.52,0.08
TIRUMALCHM,Thirumalai Chemicals Ltd.,,3.99,3.99,6.06,54.24,54.24,0.0,84.51,9.41,7.34,5.83,3.99,,11.13,8.68,6.89,4.72,7.35,10.23,4.13,0.23,87.57,,1.72,1.2,6.52,50.11,33.0,49.89,67,,302.74,0.35,3.14,0.42,49.88,0.65,0.42,0.11
TITAGARH,TITAGARH RAIL SYSTEMS Ltd.,,-6.71,-6.71,-5.34,70.62,70.62,0.0,128.39,12.63,11.06,-8.52,-6.91,,9.83,8.61,-6.63,-5.38,-9.79,11.5,-5.56,0.26,103.26,,2.01,1.38,7.21,0,0.0,0,0,,461.84,0.31,3.16,0.19,0,0.35,0.19,-0.28
TITAN,Titan Company Ltd.,,17.09,17.09,20.58,76.87,76.87,4.0,225.38,28.88,25.39,23.71,17.09,,12.81,11.26,10.51,7.58,22.23,28.37,11.5,0.31,151.72,,1.82,0.34,2.59,29.24,24.29,70.76,75.71,,"84,653.30",4.23,33.01,4.14,70.75,12.14,4.14,0.02
TNPETRO,Tamilnadu Petroproducts Ltd.,,6.12,6.12,8.52,50.09,50.09,1.5,136.15,11.28,8.88,7.84,6.12,,8.28,6.52,5.75,4.49,12.22,15.93,8.56,0.08,190.5,,1.63,1.07,15.65,19.69,14.15,80.31,85.85,,173.95,0.14,1.71,0.18,80.3,0.49,0.18,0.25
