Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
SUPERHOUSE,Superhouse Ltd.,,437.29,0,437.29,453.96,6.27,460.23,,229.15,25.7,67.75,13.99,32.37,9.71,14.4,42.24,435.31,24.92,0,24.92,,6.65,0,0.14,-1.51,5.28,19.64,19.64,19.64,,,17.81,17.81,,0,0,,0.0,0.0,,0,0.0,10
SUPERSPIN,Super Spinning Mills Ltd.,,44.62,0,44.62,48.88,5.42,54.31,,24.77,0,0,3.71,8.52,5.76,3.08,11.03,56.85,-2.54,5.32,2.78,,0,0,0,5.2,5.2,-2.42,-2.42,-7.89,,,-1.43,-1.43,,0,24.77,,0.0,1.64,,0,0.0,0
SUPRAJIT,Suprajit Engineering Ltd.,,"1,109.04",0,"1,109.04","1,112.28",36.13,"1,148.41",,716.98,4.82,0,-20.15,155.18,11.58,24.03,74.86,967.3,181.11,0,181.11,,41.06,0,0.63,1.5,43.19,137.92,137.92,137.92,,,9.86,9.86,,0,0,,0.0,0.0,,10.49,0.0,175
SUPREMEIND,Supreme Industries Ltd.,,"6,299.03",0,"6,299.03","6,356.99",15.84,"6,372.83",,"3,764.36",123.54,0,150.53,309.35,9.5,212.78,724.86,"5,294.92","1,077.91",0,"1,077.91",,274.72,0,1.81,0,276.53,801.38,801.38,801.38,,,63.09,63.09,,0,0,,0.0,0.0,,63.5,0.0,"1,100.00"
SURANASOL,Surana Solar Ltd.,,27.94,0,27.94,27.94,0.41,28.35,,18.41,0,1.19,1.03,0.49,0.82,4.55,1.45,27.94,0.41,0,0.41,,0.19,0,0.01,0,0.2,0.21,0.21,0.21,,,0.04,0.04,,13.79,4.61,,0.0,0.0,,0,0.0,0
SURYAROSNI,Surya Roshni Ltd.,,"5,554.37",0,"5,554.37","5,554.37",4.67,"5,559.04",,"4,057.75",264.77,0,15.66,307.12,69.79,102.7,532.11,"5,349.90",209.14,0,209.14,,50.29,0,2.35,0,52.64,156.5,156.5,156.5,,,29.01,28.76,,204.12,"3,415.90",,0.0,0.0,,19.04,0.0,30
SUTLEJTEX,Sutlej Textiles and Industries Ltd.,,"1,843.29",0,"1,843.29","1,861.08",31.11,"1,892.19",,929.63,34.38,0,81.88,291.75,36.83,94.07,408.51,"1,877.05",15.14,0,15.14,,1.26,0,4.37,0,5.63,9.51,9.51,9.51,,,0.58,0.58,,0,0,,0.0,0.0,,4.91,0.0,30
SUVEN,Suven Life Sciences Ltd.,,13.48,0,13.48,13.48,7.75,21.23,,0,0,0,0,15.29,0.82,4.35,28.74,49.19,-27.95,0,-27.95,,0,0,-5.7,0.38,-5.32,-22.63,-22.63,-22.63,,,-1.78,-1.78,,0,0,,0.0,0.0,,0,0.0,0
SUZLON,Suzlon Energy Ltd.,,"1,169.14",0,"1,169.14","1,247.31",69.75,"1,317.06",,685.51,0,0,63.01,182.97,983.07,186.5,415.99,"2,517.05","-1,199.99",801.59,-398.4,,0,0,0,0,0,-398.4,-398.4,-398.4,,,-0.53,-0.53,,0,0,,0.0,0.0,,0,0.0,0
SWANENERGY,Swan Energy Ltd.,,236.78,0,236.78,252.59,0.9,253.5,,208.39,0,0,-19.25,9.95,13.77,5.53,32.7,251.09,2.41,0,2.41,,1.06,0,0.61,0,1.67,0.74,0.74,0.74,,,0.04,0.04,,0,0,,0.0,0.0,,2.44,0.0,10
SWARAJENG,Swaraj Engines Ltd.,,983.41,0,983.41,986.57,8.59,995.17,,774.38,0,0,-8.68,42.89,0,19.77,42.33,870.68,124.48,0,124.48,,35.95,0,-4.01,0,31.94,92.54,92.54,92.54,,,76.27,76.2,,0,0,,0.0,0.0,,48.53,0.0,690
SYMPHONY,Symphony Ltd.,,485.94,0,485.94,487.88,35.71,523.59,,3.6,258.53,0,-10.07,50.57,0.08,5.16,68.59,376.46,147.13,0,147.13,,34.85,0,0.83,-0.9,34.78,112.35,112.35,112.35,,,16.06,16.06,,0,0,,0.0,0.0,,7,0.0,250
SYNGENE,Syngene International Ltd.,,"2,084.20",0,"2,084.20","2,179.40",64.6,"2,244.00",,551.7,0,0,-25.2,641.5,27.7,274.5,341.4,"1,811.60",432.4,35,467.4,,73.6,26.8,16.9,0,63.7,403.7,403.7,403.7,,,10.15,10.08,,0,0,,0.0,0.0,,0,0.0,0
TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd.,,6.47,0,6.47,6.47,2.62,9.09,,4.77,0,0.25,0.26,2.06,0.04,0.48,1.55,9.41,-0.32,0,-0.32,,0,0,0,0,0,-0.32,-0.32,-0.32,,,-0.35,-0.35,,0,0,,0.0,0.0,,0,0.0,0
TAJGVK,Taj GVK Hotels & Resorts Ltd.,,94.17,0,94.17,94.17,2.64,96.82,,0,0,43.59,0,27.57,19.91,16.56,25.19,132.82,-36,0,-36,,0,0,-9.55,0,-9.55,-26.45,-26.45,-26.45,,,-4.17,-4.17,,0,0,,0.0,0.0,,0,0.0,0
TAKE,Take Solutions Ltd.,,1.66,0,1.66,1.86,10.36,12.22,,0,0,1.55,0,4.12,0.36,1.57,11.92,19.52,-7.3,13.82,6.52,,0,0,-0.28,-1,-1.28,7.79,7.79,7.79,,,0.53,0.53,,0,0,,0.0,0.0,,0,0.0,0
TALBROAUTO,Talbros Automotive Components Ltd.,,423.72,0,423.72,444.2,8.95,453.15,,223.61,2.41,0,12.22,53.87,13.49,22.98,96.4,424.99,28.16,18.12,46.28,,13.81,0,-0.76,-0.37,12.68,33.61,33.61,33.61,,,27.22,27.22,,0,0,,0.0,0.0,,0,0.0,20
TARAPUR,Tarapur Transformers Ltd.,,1.59,0,1.59,1.59,1.46,3.05,,1.4,0,0,0,0.19,0.01,1.18,26.9,29.69,-26.64,0,-26.64,,0,0,0,0,0,-26.64,-26.64,-26.64,,,-13.66,-13.66,,0,0,,0.0,0.0,,0,0.0,0
TARMAT,Tarmat Ltd.,,170.66,0.00,170.66,170.66,1.26,171.92,,37.05,0.00,115.22,0.00,5.84,3.06,1.32,5.42,167.91,4.02,0.00,4.02,,0.00,0.00,0.53,-1.61,-1.08,5.09,5.09,5.09,,,3.82,3.82,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
TATACHEM,Tata Chemicals Ltd.,,"2,984.26",0,"2,984.26","2,998.88",219.15,"3,218.03",,600.33,152.56,0,11.59,250.42,18.74,197.32,"1,373.10","2,604.06",613.97,0,613.97,,134.49,0,0.37,0,134.86,479.11,479.11,479.11,,,18.81,18.81,,0,0,,0.0,0.0,,280.23,0.0,100
TATACOFFEE,Tata Coffee Ltd.,,721.77,0,721.77,736.64,77.91,814.55,,227.53,95.34,0,-14.48,195.96,4.88,24.25,162.49,695.96,118.59,0,118.59,,17.22,0,0.57,0,17.79,100.8,100.8,100.8,,,5.4,5.4,,0,0,,0.0,0.0,,28.02,0.0,150
TATACOMM,Tata Communications Ltd.,,"6,225.32",0,"6,225.32","6,225.32",274.56,"6,499.88",,0,0,"1,920.74",0,"1,104.61",106.73,972.89,"1,216.43","5,321.40","1,178.48",50.82,"1,229.30",,286.92,0,-20.28,0,266.64,962.66,962.66,962.66,,,33.78,33.78,,0,0,,0.0,0.0,,114,0.0,140
TATACONSUM,TATA Consumer Products Ltd.,,"7,087.06",0,"7,087.06","7,154.36",133.01,"7,287.37",,"3,421.65","1,425.63",91.61,-116.9,321.58,28.13,126.21,"1,092.22","6,390.13",897.24,-61.1,836.14,,-1.05,0,217.68,0,216.63,619.51,619.51,619.51,,,6.72,6.72,,0,0,,0.0,0.0,,248.82,0.0,405
TATAELXSI,Tata Elxsi Ltd.,,"1,826.16",0,"1,826.16","1,826.16",39.77,"1,865.92",,73.35,12.04,0,1.65,"1,024.52",5.93,44.38,192.18,"1,354.06",511.87,0,511.87,,143.2,0,0.54,0,143.74,368.12,368.12,368.12,,,59.11,59.11,,0,0,,0.0,0.0,,102.76,0.0,480
TATAMETALI,Tata Metaliks Ltd.,,"1,911.20",0,"1,911.20","1,916.67",8.12,"1,924.79",,926.94,0,0,41.17,127.91,23.6,67.13,431.42,"1,618.16",306.62,0,306.62,,93.26,0,-7.25,0,86,220.62,220.62,219.81,,,73.55,69.61,,0,0,,0.0,0.0,,7.02,0.0,40
TATAMOTORS,Tata Motors Ltd.,,"29,769.07",0.00,"29,769.07","30,175.03",419.99,"30,595.02",,"19,050.74","3,156.80",348.71,-609.55,"3,341.53","2,110.83","1,730.71","4,227.35","32,562.19","-1,967.17",-307.55,"-2,274.72",,20.16,0.00,0.56,0.0,20.72,"-2,295.44","-2,295.44","-2,395.44",,,-6.59,-6.59,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
TATASTEEL,Tata Steel Ltd.,,"82,828.16",0,"82,828.16","84,132.92",755.11,"84,888.03",,"20,757.04","1,688.84",0,"2,176.56","5,741.94","4,541.02","5,469.26","27,966.07","67,019.49","17,868.54",741.3,"18,609.84",,"-1,329.78",0,"2,861.65",0,"1,531.87","17,077.97","17,077.97","17,077.97",,,145,144.99,,0,0,,0.0,0.0,,"1,145.92",0.0,250
TCIEXP,TCI Express Ltd.,,843.99,0,843.99,843.99,7.65,851.64,,0,0,566.73,0,87.34,0.78,8.97,55.6,719.42,132.22,0,132.22,,31.51,0,1.34,-1.23,31.62,100.6,100.6,100.6,,,26.19,26.15,,0,0,,0.0,0.0,,7.69,0.0,200
TCNSBRANDS,TCNS Clothing Co Ltd.,,635.48,0,635.48,635.54,48.99,684.53,,220.46,8.02,0,43.9,121.39,36.45,91.91,239.34,761.46,-76.94,0,-76.94,,0,0,-20.56,0,-20.56,-56.38,-56.38,-56.38,,,-8.85,-8.85,,0,0,,0.0,0.0,,0,0.0,0
TCPLPACK,TCPL Packaging Ltd.,,886.35,0.00,886.35,903.82,2.54,906.37,,521.56,0.63,113.93,0.90,90.29,37.16,51.50,42.79,858.75,47.61,0.00,47.61,,15.70,0.00,-0.59,-1.24,13.87,33.74,33.74,33.74,,,37.08,37.08,,0.0,0.00,,0.0,0.0,,3.64,0.0,74.00
TCS,Tata Consultancy Services Ltd.,,"135,963.00",0,"135,963.00","135,963.00","5,400.00","141,363.00",,0,0,"1,230.00",0,"69,046.00",537,"3,053.00","25,377.00","99,243.00","42,120.00","-1,218.00","40,902.00",,"10,300.00",0,-358,0,"9,942.00","30,960.00","30,960.00","30,960.00",,,82.78,82.78,,0,0,,0.0,0.0,,"10,850.00",0.0,"3,800.00"
TDPOWERSYS,TD Power Systems Ltd.,,489.95,0,489.95,499.41,12.69,512.1,,350.77,0,7.78,-14.28,73.09,4.46,20.97,45.79,488.58,23.52,0,23.52,,6.26,0,-0.23,0,6.04,17.48,17.48,17.48,,,5.73,5.65,,0,0,,0.0,0.0,,2.32,0.0,25
TEAMLEASE,TeamLease Services Ltd.,,"4,465.94",0,"4,465.94","4,465.94",48.19,"4,514.13",,0,0,0,0,"4,327.32",5.78,15.12,74.57,"4,422.78",91.35,0,91.35,,0.16,0,5.77,1.35,7.28,84.07,84.07,84.07,,,49.17,49.17,,0,0,,0.0,0.0,,0,0.0,0
TECHIN,Techindia Nirman Ltd.,,0,0,0,0,0.03,0.03,,0,0,0,0,0.1,0,0.03,0.37,0.5,-0.47,0,-0.47,,0,0,0,0,0,-0.47,-0.47,-0.47,,,-0.33,-0.33,,0,0,,0.0,0.0,,0,0.0,0
TECHM,Tech Mahindra Ltd.,,"29,640.90",0,"29,640.90","29,640.90",921.8,"30,562.70",,0,0,"11,320.60",0,"9,162.60",63.2,662.3,"3,683.50","25,036.10","5,526.60",0,"5,526.60",,"1,360.40",0,-72.9,0,"1,287.50","4,239.10","4,239.10","4,239.10",,,43.76,43.41,,0,0,,0.0,0.0,,"1,933.50",0.0,900
TECHNOE,Techno Electric & Engineering Company Ltd Ltd.,,888.71,0,888.71,889.23,83.59,972.82,,0,0,569.03,0.26,33.32,7.85,41.11,70.47,722.04,250.78,0,250.78,,49.26,0,1.07,0,50.33,200.45,200.45,200.45,,,18.22,18.22,,0,0,,0.0,0.0,,66,0.0,500
TECILCHEM,Tecil Chemicals and Hyd. Ltd.,,0,0,0,0,0,0,,0,0,0,0,0.05,3.98,0.03,0.38,4.44,-4.44,0,-4.44,,0,0,0,0,0,-4.44,-4.44,-4.44,,,-2.34,-2.34,,0,0,,0.0,0.0,,0,0.0,0
TEJASNET,Tejas Networks Ltd.,,524.49,0,524.49,524.49,24.81,549.3,,268.74,0,0,0,109.57,3.58,52.12,93.02,527.03,22.27,0,22.27,,0,0,-15.02,0,-15.02,37.29,37.29,37.29,,,4.03,3.96,,0,0,,0.0,0.0,,0,0.0,0
TERASOFT,Tera Software Ltd.,,155.89,0,155.89,160.72,3.21,163.94,,0,0,124.45,1.33,21.79,8.49,0.6,5.75,162.41,1.53,0,1.53,,1.17,0,-0.48,0,0.68,0.84,0.84,0.84,,,0.67,0.67,,0,0,,0.0,0.0,,0,0.0,0
TEXINFRA,Texmaco Infrastructure & Holdings Ltd.,,9.44,0,9.44,9.44,18.35,27.79,,0,0,0,0,3.99,3.12,2.82,6.11,16.05,11.74,0,11.74,,2.95,0,-0.69,0,2.27,9.47,9.47,9.47,,,0.74,0.74,,0,0,,0.0,0.0,,2.55,0.0,20
TEXMOPIPES,Texmo Pipes and Products Ltd.,,494.94,73.28,421.66,421.66,1.19,422.85,,319.63,17.24,17.54,-5.31,13.85,9.49,6.26,29.75,408.44,14.41,0,14.41,,3.7,0,-0.19,-0.34,3.18,11.23,11.23,11.23,,,4.03,4.03,,0,0,,0.0,0.0,,0,0.0,0
TEXRAIL,Texmaco Rail and Engineering Ltd.,,"1,680.67",0,"1,680.67","1,688.74",31.78,"1,720.51",,"1,013.20",0,0,168.44,116.14,102.97,37.26,270.92,"1,708.92",11.59,0,11.59,,0,0,-0.05,-0.22,-0.27,11.87,11.87,11.87,,,0.52,0.52,,90.71,"1,151.22",,0.0,0.0,,2.25,0.0,10
TFCILTD,Tourism Finance Corp of India Ltd.,,258.45,0,258.45,258.45,0.05,258.51,,0,0,0,0,17.33,130.12,1.15,8.96,158.65,99.85,0,99.85,,19.23,0,-0.12,0,19.11,80.75,80.75,80.75,,,10,10,,0,0,,0.0,0.0,,0,0.0,8
TGBHOTELS,TGB Banquets and Hotels Ltd.,,14.79,0,14.79,14.79,1.47,16.26,,0,0,5.09,0,2.9,1.14,2,13.49,24.63,-8.36,0,-8.36,,0,0,-0.12,0,-0.12,-8.25,-8.25,-8.25,,,-2.82,-2.82,,0,0,,0.0,0.0,,0,0.0,0
THANGAMAYL,Thangamayil Jewellery  Ltd.,,"1,818.62",0,"1,818.62","1,818.62",2.32,"1,820.94",,"1,630.48",54.1,18.65,-91.77,33.28,22.91,9.47,26.86,"1,703.97",116.97,0,116.97,,30.27,0,-0.26,0.38,30.39,86.58,86.58,86.58,,,63.11,63.11,,0,0,,0.0,0.0,,8.23,0.0,100
THEMISMED,Themis Medicare Ltd.,,229.33,0,229.33,230.67,3.62,234.29,,67.92,11.55,0,-1.27,39.99,12.71,8.55,62.59,202.04,32.25,0,32.25,,0,0,5.63,0,5.63,26.62,26.62,26.62,,,28.97,28.96,,0,0,,0.0,0.0,,1.61,0.0,43
THOMASCOTT,Thomas Scott India Ltd.,,21.46,0,21.46,21.46,0.09,21.55,,11.32,6.37,0,0.06,1.15,0.69,0.28,1.77,21.63,-0.08,0,-0.08,,0,0,0.03,0,0.03,-0.11,-0.11,-0.11,,,-0.34,-0.34,,0,0,,0.0,0.0,,0,0.0,0
TI,Tilaknagar Industries Ltd.,,"1,416.25",869.61,546.63,548.75,11.7,560.45,,291.32,0,0,-13.94,15.55,65.4,31.41,199.96,589.7,-29.25,0,-29.25,,0,0,0,-0.46,-0.46,-28.79,-28.79,-28.79,,,-2.3,-2.3,,0,0,,0.0,0.0,,0,0.0,0
TIDEWATER,Tide Water Oil Ltd.,,"1,049.46",0,"1,049.46","1,051.30",42.38,"1,093.68",,540.12,36.11,0,-13.75,82,1.74,10.42,281.17,937.81,155.87,0,155.87,,38.17,0,-0.85,1.1,38.42,117.45,117.45,117.45,,,345.55,345.55,,0,0,,0.0,0.0,,83.64,0.0,"6,000.00"
TIIL,Technocraft Industries (India) Ltd.,,925.27,0,925.27,995.19,44.79,"1,039.99",,434.04,4.65,6.25,10.05,92.11,24.1,59.4,273.74,904.35,135.63,10.63,146.26,,29.75,0,4.53,0,34.28,111.98,111.98,99.29,,,40.59,40.59,,0,0,,0.0,0.0,,0,0.0,0
TIJARIA,Tijaria Polypipes Ltd.,,62.46,0,62.46,62.46,0.91,63.37,,48.16,0.91,0,0.54,2.3,4.76,4.76,15.94,77.37,-14.01,-0.01,-14.01,,0,0,0,0,0,-14.01,-14.01,-14.01,,,-4.87,-4.87,,0.16,48,,0.06,4.53,,0,0.0,0
TIL,TIL Ltd.,,312.4,0,312.4,312.4,4.39,316.79,,113.44,104.88,0,-0.68,55.09,34.44,11.87,69.97,389.01,-72.22,2.24,-69.98,,0,0,-2.96,0,-2.96,-67.02,-67.02,-67.02,,,-66.82,-66.82,,0,0,,0.0,0.0,,0,0.0,0
TIMESGTY,Times Guaranty Ltd.,,8.74,0,8.74,8.74,0.01,8.75,,0,0,0,0,0.17,0.07,0,0.46,0.7,8.05,0,8.05,,1.67,0,-0.21,0.04,1.49,6.55,6.55,6.55,,,7.29,7.29,,0,0,,0.0,0.0,,0,0.0,0
TIMETECHNO,Time Technoplast Ltd.,,"1,725.46",0,"1,725.46","1,725.46",2.21,"1,727.67",,"1,255.38",0,92.38,3.86,86.1,56.25,93.02,71.22,"1,658.21",69.46,0,69.46,,14.7,0,3.52,0,18.22,51.24,51.24,51.24,,,2.27,2.26,,0,0,,0.0,0.0,,21.48,0.0,70
TIMKEN,Timken India Ltd.,,"1,403.37",0,"1,403.37","1,410.52",19.6,"1,430.12",,449.01,402.09,0,-65.29,119.33,1.44,74.88,253.6,"1,235.06",195.06,0,195.06,,57.29,0,-5.41,0,51.88,143.18,143.18,143.18,,,19.03,19.03,,0,0,,0.0,0.0,,376.04,0.0,15
TINPLATE,The Tinplate Co. of India Ltd.,,"2,104.67",0,"2,104.67","2,281.37",24.57,"2,305.94",,"1,508.60",0,0,53.4,127.87,7.76,61.66,414.73,"2,174.03",131.91,0,131.91,,38.2,0,-4.43,0,33.76,98.15,98.15,98.15,,,9.38,9.38,,0,0,,0.0,0.0,,10.47,0.0,20
TIPSINDLTD,Tips Industries Ltd.,,90.53,0,90.53,90.53,4.89,95.42,,0,0,0,0,8.07,0.02,0.81,27.3,36.2,59.22,0,59.22,,14.74,0,-0.35,1.37,15.76,43.47,43.47,43.47,,,32.72,32.72,,0,0,,0.0,0.0,,1.95,0.0,20
TIRUMALCHM,Thirumalai Chemicals Ltd.,,850.03,0.00,850.03,857.18,8.79,865.97,,500.61,6.43,0.00,10.77,36.72,18.87,25.21,113.08,711.69,154.28,0.00,154.28,,40.62,0.00,-3.96,0.0,36.66,117.62,117.62,117.62,,,11.49,11.49,,0.0,0.00,,0.0,0.0,,0.00,0.0,220.00
TITAGARH,TITAGARH RAIL SYSTEMS Ltd.,,"1,002.83",0,"1,002.83","1,025.79",11.37,"1,037.16",,717.72,0,0,13.7,28.48,54.79,15.73,146.6,977.02,60.14,4.35,64.49,,0,0,12.44,1.77,14.21,50.28,50.28,50.28,,,4.21,4.21,,0,0,,0.0,0.0,,0,0.0,0
TITAN,Titan Company Ltd.,,"19,046.00",0,"19,046.00","20,602.00",181,"20,783.00",,"13,143.00","2,462.00",0,164,911,181,331,"2,221.00","19,413.00","1,370.00",-137,"1,233.00",,351,0,5,0,356,877,877,877,,,9.88,9.88,,0,0,,0.0,0.0,,355,0.0,400
TNPETRO,Tamilnadu Petroproducts Ltd.,,"1,145.22",0,"1,145.22","1,145.22",10.16,"1,155.37",,504.75,0,0,-10.17,40.02,7.22,22.73,445.72,"1,010.26",145.11,24.73,169.85,,40.01,0,-2.18,10.37,48.19,121.65,121.65,121.65,,,13.52,13.52,,0,0,,0.0,0.0,,13.5,0.0,25
TNTELE,Tamilnadu Telecommunications Ltd.,,0,0,0,0,0.07,0.07,,0,0,0,0,1.11,8.09,0.35,0.41,9.96,-9.89,0,-9.89,,0,0,0,0,0,-9.89,-9.89,-9.89,,,-2.17,-2.17,,0,0,,0.0,0.0,,0,0.0,0
TOKYOPLAST,Tokyo Plast International Ltd.,,61.71,0.00,61.71,62.89,0.02,62.91,,27.79,4.31,0.00,-0.12,12.86,0.78,2.69,14.48,62.80,0.10,0.00,0.10,,0.00,0.00,-0.02,0.0,-0.02,0.12,0.12,0.12,,,0.13,0.13,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
TORNTPHARM,Torrent Pharmaceuticals Ltd.,,"6,333.04",0,"6,333.04","6,450.57",118.34,"6,568.91",,"1,420.82",398.99,0,-150.14,"1,097.12",334.12,609.84,"1,492.05","5,202.80","1,366.11",0,"1,366.11",,247.77,0,-19.51,0,228.26,"1,137.85","1,137.85","1,137.85",,,67.24,67.24,,0,0,,0.0,0.0,,338.45,0.0,700
TORNTPOWER,Torrent Power Ltd.,,"11,622.27",0,"11,622.27","11,776.52",250.28,"12,026.80",,0,48.24,0,0,521.76,718.96,"1,179.85","1,005.84","10,443.56","1,583.24",0,"1,583.24",,284.48,0,-26.15,0,258.33,"1,324.91","1,324.91","1,324.91",,,27.57,27.57,,0,0,,0.0,0.0,,264.34,0.0,110
TPLPLASTEH,TPL Plastech Ltd.,,198.11,31.21,166.91,167.06,0,167.06,,123.82,0,9.58,3.12,6.69,5.35,3.6,3.76,155.93,11.13,0,11.13,,2.89,0,0.22,0,3.12,8.01,8.01,8.01,,,10.27,10.27,,0,0,,0.0,0.0,,2.73,0.0,35
TREEHOUSE,Tree House Education and Accessories Ltd.,,4.93,0,4.93,5.29,0.34,5.64,,0,0,0.81,0,1.3,5.46,24.65,5.02,37.24,-31.61,-8.82,-40.42,,0,0,-0.13,0,-0.13,-40.29,-40.29,-40.29,,,-9.52,-9.52,,0,0,,0.0,0.0,,0,0.0,0
TREJHARA,Trejhara Solutions Ltd.,,35.01,0,35.01,35.01,1.64,36.65,,0,0,3.87,0,20.91,1.91,0.8,4.19,31.68,4.97,0,4.97,,1.39,0,-0.14,0,1.26,3.71,3.71,3.71,,,3.14,3.14,,0,0,,0.0,0.0,,0,0.0,0
TRF,TRF Ltd.,,113.95,0,113.95,113.95,4.03,117.98,,20.66,0,38.15,13.6,51.26,37.98,2.74,22.92,187.31,-69.34,1.38,-67.96,,0,0,0,0,0,-67.96,-67.96,-67.96,,,-61.76,-61.76,,0,0,,0.0,0.0,,0,0.0,0
TRIDENT,Trident Ltd.,,"4,173.84",0,"4,173.84","4,519.29",16.02,"4,535.31",,"2,002.04",28.03,0,-3.41,577.54,72,336.46,"1,104.11","4,116.77",418.54,26.61,445.15,,130.41,0,-26.99,-4.01,99.41,345.74,345.74,345.74,,,0.68,0.68,,0,0,,0.0,0.0,,0,0.0,36
TRIGYN,Trigyn Technologies Ltd.,,88.23,0,88.23,88.23,8.14,96.37,,0,0,16,0.73,53.82,1.95,3.06,14.85,90.41,5.96,-0.08,5.88,,2.4,0,-0.06,0.54,2.87,3.01,3.01,3.01,,,0.98,0.97,,0,0,,0.0,0.0,,0,0.0,0
TRIL,Transformers and Rectifiers India Ltd.,,726.86,0,726.86,726.86,9.82,736.68,,538.36,0,0,9.38,26.02,44.92,17.67,89.59,725.94,10.74,0,10.74,,1.41,0,2.32,0.06,3.79,6.95,6.95,6.95,,,0.52,0.52,,0,0,,0.0,0.0,,0,0.0,10
TRITURBINE,Triveni Turbine Ltd.,,688.73,0,688.73,696.93,19.69,716.62,,356.59,0,0,-1.84,80.15,1.12,20.18,116.38,578.47,138.15,-18.52,119.63,,33.3,0,-2.4,0,30.9,88.72,88.72,88.72,,,2.74,2.74,,0,0,,0.0,0.0,,0,0.0,120
TRIVENI,Triveni Engineering and Industries Ltd.,,"4,506.64",29.18,"4,477.46","4,664.03",34.3,"4,698.33",,"3,214.92",22.01,0,199.14,270.06,51.44,79.09,404.13,"4,244.63",453.7,-21.83,431.87,,107.05,0,51.51,0,158.56,273.31,273.31,273.31,,,11.14,11.14,,0,0,,0.0,0.0,,0,0.0,175
TTKHLTCARE,TTK Healthcare Ltd.,,473.23,0,473.23,476.06,9.93,485.99,,98.21,109.35,0,1.76,93.7,1.71,13.02,153.72,471.47,14.52,8.1,22.62,,7.48,0,-1.99,-19.65,-14.16,36.78,36.78,46.44,,,32.87,32.87,,0,0,,0.0,0.0,,4.24,0.0,60
TTKPRESTIG,TTK Prestige Ltd.,,"2,022.41",0,"2,022.41","2,033.05",27.53,"2,060.58",,432.74,699.73,0,47.66,166.88,3.07,37.92,371.4,"1,759.40",301.18,11.9,313.08,,75.63,0,2.31,0,77.94,235.14,235.14,235.14,,,169.64,169.64,,0,0,,0.0,0.0,,55.45,0.0,500
TTL,TT Ltd.,,390.17,0,390.17,393.89,0.99,394.88,,186.99,55.07,0,21.65,20.15,28.29,10.69,70.62,393.45,1.43,-26.09,-24.66,,0,0,-17.06,0,-17.06,-7.6,-7.6,-7.6,,,-3.53,-3.53,,0,148.14,,0.16,4.25,,0,0.0,0
TTML,Tata Teleservices (Maharashtra) Ltd.,,"1,023.98",0,"1,023.98","1,043.66",24.1,"1,067.76",,0,0,442.57,0,49.37,"1,561.14",168.73,62.83,"2,284.64","-1,216.88",-779.81,"-1,996.69",,0,0,0,0,0,"-1,996.69","-1,996.69","-1,996.69",,,-10.21,-10.21,,0,0,,0.0,0.0,,0,0.0,0
TVSELECT,TVS Electronics Ltd.,,224.11,0.00,224.11,224.60,2.06,226.66,,59.65,53.33,0.00,-2.00,30.71,1.90,7.77,74.36,225.72,0.94,0.00,0.94,,0.43,0.00,-0.26,0.0,0.17,0.77,0.77,0.77,,,0.41,0.41,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
TVSSRICHAK,TVS Srichakra Ltd.,,"1,870.97",0.00,"1,870.97","1,875.83",5.31,"1,881.14",,982.89,0.39,0.00,23.73,254.34,31.00,101.14,390.96,"1,784.45",96.69,-0.23,96.46,,30.29,0.00,-6.59,0.0,23.70,72.76,72.76,72.76,,,95.02,95.02,,0.0,0.00,,0.0,0.0,,0.00,0.0,300.00
TVVISION,TV Vision Ltd.,,67.87,0,67.87,67.87,0.2,68.07,,0,0,65.82,-0.99,9.64,0.9,26.19,19.42,120.98,-52.91,0,-52.91,,0,0,0,0,0,-52.91,-52.91,-52.91,,,-15.14,-15.14,,0,0,,0.0,0.0,,0,0.0,0
